,Date,Site,parameter,o3,co,so2,no2,pm10
172,2018-01-24,170311016,81102,,,,,15.0
173,2018-01-24,170311601,44201,0.026,,,,
174,2018-01-24,170313103,44201,0.018,,,,
175,2018-01-24,170314002,44201,0.025,,,,
176,2018-01-24,170314201,44201,0.025,,,,
177,2018-01-25,170310001,44201,0.02,,,,
178,2018-01-25,170310022,81102,,,,,20.0
179,2018-01-25,170310076,44201,0.02,,,,
180,2018-01-25,170311016,81102,,,,,23.0
181,2018-01-25,170311601,44201,0.024,,,,
182,2018-01-25,170313103,44201,0.013,,,,
183,2018-01-25,170314002,44201,0.017,,,,
184,2018-01-25,170314201,44201,0.017,,,,
185,2018-01-26,170310001,44201,0.038,,,,
186,2018-01-26,170310022,81102,,,,,22.0
187,2018-01-26,170310076,44201,0.039,,,,
188,2018-01-26,170311016,81102,,,,,24.0
189,2018-01-26,170311601,44201,0.039,,,,
190,2018-01-26,170313103,44201,0.032,,,,
191,2018-01-26,170314002,44201,0.036,,,,
192,2018-01-26,170314201,44201,0.036,,,,
193,2018-01-27,170310001,44201,0.03,,,,
194,2018-01-27,170310022,81102,,,,,19.0
195,2018-01-27,170310076,44201,0.031,,,,
196,2018-01-27,170311016,81102,,,,,17.0
197,2018-01-27,170311601,44201,0.029,,,,
198,2018-01-27,170313103,44201,0.023,,,,
199,2018-01-27,170314002,44201,0.032,,,,
200,2018-01-27,170314201,44201,0.028,,,,
201,2018-01-28,170310001,44201,0.028,,,,
202,2018-01-28,170310022,81102,,,,,15.0
203,2018-01-28,170310076,44201,0.027,,,,
204,2018-01-28,170311016,81102,,,,,14.0
205,2018-01-28,170311601,44201,0.029,,,,
206,2018-01-28,170313103,44201,0.024,,,,
207,2018-01-28,170314002,44201,0.03,,,,
208,2018-01-28,170314201,44201,0.028,,,,
209,2018-01-29,170310001,44201,0.026,,,,
210,2018-01-29,170310022,81102,,,,,11.0
211,2018-01-29,170310076,44201,0.026,,,,
212,2018-01-29,170311016,81102,,,,,13.0
213,2018-01-29,170311601,44201,0.028,,,,
214,2018-01-29,170313103,44201,0.022,,,,
215,2018-01-29,170314002,44201,0.028,,,,
216,2018-01-29,170314201,44201,0.028,,,,
217,2018-01-30,170310001,44201,0.028,,,,
218,2018-01-30,170310022,81102,,,,,35.0
219,2018-01-30,170310076,44201,0.028,,,,
220,2018-01-30,170311016,81102,,,,,28.0
221,2018-01-30,170311601,44201,0.03,,,,
222,2018-01-30,170313103,44201,0.021,,,,
223,2018-01-30,170314002,44201,0.025,,,,
224,2018-01-30,170314201,44201,0.025,,,,
225,2018-01-31,170310001,44201,0.021,,,,
226,2018-01-31,170310022,81102,,,,,40.0
227,2018-01-31,170310076,44201,0.021,,,,
228,2018-01-31,170311016,81102,,,,,30.0
229,2018-01-31,170311601,44201,0.021,,,,
230,2018-01-31,170313103,44201,0.015,,,,
231,2018-01-31,170314002,42602,,,,20.4,
232,2018-01-31,170314201,44201,0.019,,,,
233,2018-02-01,170310001,44201,0.029,,,,
234,2018-02-01,170310022,81102,,,,,24.0
235,2018-02-01,170310076,44201,0.03,,,,
236,2018-02-01,170311016,81102,,,,,20.0
237,2018-02-01,170311601,44201,0.029,,,,
238,2018-02-01,170313103,44201,0.025,,,,
239,2018-02-01,170314002,42602,,,,15.3,
240,2018-02-01,170314201,44201,0.028,,,,
241,2018-02-02,170310001,44201,0.03,,,,
242,2018-02-02,170310022,81102,,,,,26.0
243,2018-02-02,170310076,44201,0.028,,,,
244,2018-02-02,170311016,81102,,,,,17.0
245,2018-02-02,170311601,44201,0.031,,,,
246,2018-02-02,170313103,44201,0.024,,,,
247,2018-02-02,170314002,44201,0.028,,,,
248,2018-02-02,170314201,44201,0.029,,,,
249,2018-02-03,170310001,44201,0.026,,,,
250,2018-02-03,170310022,81102,,,,,25.0
251,2018-02-03,170310076,44201,0.025,,,,
252,2018-02-03,170311016,81102,,,,,29.0
253,2018-02-03,170311601,44201,0.026,,,,
254,2018-02-03,170313103,44201,0.018,,,,
255,2018-02-03,170314002,44201,0.021,,,,
256,2018-02-03,170314201,44201,0.021,,,,
257,2018-02-04,170310001,44201,0.033,,,,
258,2018-02-04,170310022,81102,,,,,8.0
259,2018-02-04,170310076,44201,0.028,,,,
260,2018-02-04,170311016,81102,,,,,8.0
261,2018-02-04,170311601,44201,0.035,,,,
262,2018-02-04,170313103,44201,0.026,,,,
263,2018-02-04,170314002,44201,0.033,,,,
264,2018-02-04,170314201,44201,0.034,,,,
265,2018-02-05,170310001,44201,0.03,,,,
266,2018-02-05,170310022,81102,,,,,19.0
267,2018-02-05,170310076,44201,0.024,,,,
268,2018-02-05,170311016,81102,,,,,16.0
269,2018-02-05,170311601,44201,0.03,,,,
270,2018-02-05,170313103,44201,0.016,,,,
271,2018-02-05,170314002,44201,0.019,,,,
272,2018-02-05,170314201,44201,0.024,,,,
273,2018-02-06,170310001,44201,0.02,,,,
274,2018-02-06,170310022,81102,,,,,30.0
275,2018-02-06,170310076,44201,0.017,,,,
276,2018-02-06,170311016,81102,,,,,26.0
277,2018-02-06,170311601,44201,0.024,,,,
278,2018-02-06,170313103,44201,0.014,,,,
279,2018-02-06,170314002,44201,0.021,,,,
280,2018-02-06,170314201,44201,0.028,,,,
281,2018-02-07,170310001,44201,0.036,,,,
282,2018-02-07,170310022,81102,,,,,26.0
283,2018-02-07,170310076,44201,0.031,,,,
284,2018-02-07,170311016,81102,,,,,23.0
285,2018-02-07,170311601,44201,0.037,,,,
286,2018-02-07,170313103,44201,0.02,,,,
287,2018-02-07,170314002,44201,0.033,,,,
288,2018-02-07,170314201,44201,0.033,,,,
289,2018-02-08,170310001,44201,0.03,,,,
290,2018-02-08,170310022,81102,,,,,38.0
291,2018-02-08,170310076,44201,0.028,,,,
292,2018-02-08,170311601,44201,0.035,,,,
293,2018-02-08,170313103,44201,0.019,,,,
294,2018-02-08,170314002,44201,0.029,,,,
295,2018-02-08,170314201,44201,0.032,,,,
296,2018-02-09,170310001,44201,0.029,,,,
297,2018-02-09,170310022,81102,,,,,23.0
298,2018-02-09,170310076,44201,0.026,,,,
299,2018-02-09,170311016,81102,,,,,20.0
300,2018-02-09,170311601,44201,0.03,,,,
301,2018-02-09,170313103,44201,0.025,,,,
302,2018-02-09,170314002,44201,0.03,,,,
303,2018-02-09,170314201,44201,0.034,,,,
304,2018-02-10,170310001,44201,0.031,,,,
305,2018-02-10,170310022,81102,,,,,14.0
306,2018-02-10,170310076,44201,0.023,,,,
307,2018-02-10,170311016,81102,,,,,13.0
308,2018-02-10,170311601,44201,0.031,,,,
309,2018-02-10,170313103,44201,0.021,,,,
310,2018-02-10,170314002,44201,0.028,,,,
311,2018-02-10,170314201,44201,0.03,,,,
312,2018-02-11,170310001,44201,0.038,,,,
313,2018-02-11,170310022,81102,,,,,14.0
314,2018-02-11,170310076,44201,0.034,,,,
315,2018-02-11,170311016,81102,,,,,12.0
316,2018-02-11,170311601,44201,0.04,,,,
317,2018-02-11,170313103,44201,0.021,,,,
318,2018-02-11,170314002,44201,0.038,,,,
319,2018-02-11,170314201,44201,0.037,,,,
320,2018-02-12,170310001,44201,0.029,,,,
321,2018-02-12,170310022,81102,,,,,20.0
322,2018-02-12,170310076,44201,0.026,,,,
323,2018-02-12,170311016,81102,,,,,19.0
324,2018-02-12,170311601,44201,0.032,,,,
325,2018-02-12,170313103,44201,0.022,,,,
326,2018-02-12,170314002,44201,0.032,,,,
327,2018-02-12,170314201,44201,0.034,,,,
328,2018-02-13,170310001,44201,0.033,,,,
329,2018-02-13,170310022,81102,,,,,35.0
330,2018-02-13,170310076,44201,0.028,,,,
331,2018-02-13,170311016,81102,,,,,37.0
332,2018-02-13,170311601,44201,0.042,,,,
333,2018-02-13,170313103,44201,0.015,,,,
334,2018-02-13,170314002,44201,0.024,,,,
335,2018-02-13,170314201,44201,0.026,,,,
336,2018-02-14,170310001,44201,0.025,,,,
337,2018-02-14,170310022,81102,,,,,33.0
338,2018-02-14,170310076,44201,0.023,,,,
339,2018-02-14,170311016,81102,,,,,29.0
340,2018-02-14,170311601,44201,0.023,,,,
341,2018-02-14,170313103,44201,0.017,,,,
342,2018-02-14,170314002,44201,0.023,,,,
343,2018-02-14,170314201,44201,0.027,,,,
344,2018-02-15,170310001,44201,0.028,,,,
345,2018-02-15,170310022,81102,,,,,21.0
346,2018-02-15,170310076,44201,0.027,,,,
347,2018-02-15,170311016,81102,,,,,21.0
348,2018-02-15,170311601,44201,0.026,,,,
349,2018-02-15,170313103,44201,0.025,,,,
350,2018-02-15,170314002,44201,0.032,,,,
351,2018-02-15,170314201,44201,0.033,,,,
352,2018-02-16,170310001,44201,0.039,,,,
353,2018-02-16,170310022,81102,,,,,15.0
354,2018-02-16,170310076,44201,0.038,,,,
355,2018-02-16,170311016,81102,,,,,18.0
356,2018-02-16,170311601,44201,0.039,,,,
357,2018-02-16,170313103,44201,0.028,,,,
358,2018-02-16,170314002,44201,0.037,,,,
359,2018-02-16,170314201,44201,0.037,,,,
360,2018-02-17,170310001,44201,0.027,,,,
361,2018-02-17,170310022,81102,,,,,24.0
362,2018-02-17,170310076,44201,0.024,,,,
363,2018-02-17,170311016,81102,,,,,26.0
364,2018-02-17,170311601,44201,0.027,,,,
365,2018-02-17,170313103,44201,0.015,,,,
366,2018-02-17,170314002,44201,0.024,,,,
367,2018-02-17,170314201,44201,0.024,,,,
368,2018-02-18,170310001,44201,0.035,,,,
369,2018-02-18,170310022,81102,,,,,19.0
370,2018-02-18,170310076,44201,0.033,,,,
371,2018-02-18,170311016,81102,,,,,18.0
372,2018-02-18,170311601,44201,0.033,,,,
373,2018-02-18,170313103,44201,0.026,,,,
374,2018-02-18,170314002,44201,0.032,,,,
375,2018-02-18,170314201,44201,0.03,,,,
376,2018-02-19,170310001,44201,0.026,,,,
377,2018-02-19,170310022,81102,,,,,8.0
378,2018-02-19,170310076,44201,0.026,,,,
379,2018-02-19,170311016,81102,,,,,11.0
380,2018-02-19,170311601,44201,0.025,,,,
381,2018-02-19,170313103,44201,0.015,,,,
382,2018-02-19,170314002,44201,0.02,,,,
383,2018-02-19,170314201,44201,0.019,,,,
384,2018-02-20,170310001,44201,0.022,,,,
385,2018-02-20,170310022,81102,,,,,3.0
386,2018-02-20,170310076,44201,0.02,,,,
387,2018-02-20,170311016,81102,,,,,3.0
388,2018-02-20,170311601,44201,0.025,,,,
389,2018-02-20,170313103,44201,0.018,,,,
390,2018-02-20,170314002,44201,0.024,,,,
391,2018-02-20,170314201,44201,0.024,,,,
392,2018-02-21,170310001,44201,0.036,,,,
393,2018-02-21,170310022,81102,,,,,10.0
394,2018-02-21,170310076,44201,0.032,,,,
395,2018-02-21,170311016,81102,,,,,10.0
396,2018-02-21,170311601,44201,0.029,,,,
397,2018-02-21,170313103,44201,0.025,,,,
398,2018-02-21,170314002,44201,0.032,,,,
399,2018-02-21,170314201,44201,0.035,,,,
400,2018-02-22,170310001,44201,0.024,,,,
401,2018-02-22,170310022,81102,,,,,12.0
402,2018-02-22,170310076,44201,0.022,,,,
403,2018-02-22,170311016,81102,,,,,13.0
404,2018-02-22,170311601,44201,0.021,,,,
405,2018-02-22,170313103,44201,0.017,,,,
406,2018-02-22,170314002,44201,0.02,,,,
407,2018-02-22,170314201,44201,0.029,,,,
408,2018-02-23,170310001,44201,0.014,,,,
409,2018-02-23,170310022,81102,,,,,12.0
410,2018-02-23,170310076,44201,0.014,,,,
411,2018-02-23,170311016,81102,,,,,12.0
412,2018-02-23,170311601,44201,0.015,,,,
413,2018-02-23,170313103,44201,0.014,,,,
414,2018-02-23,170314002,44201,0.019,,,,
415,2018-02-23,170314201,44201,0.02,,,,
416,2018-02-24,170310001,44201,0.025,,,,
417,2018-02-24,170310022,81102,,,,,14.0
418,2018-02-24,170310076,44201,0.025,,,,
419,2018-02-24,170311016,81102,,,,,14.0
420,2018-02-24,170311601,44201,0.024,,,,
421,2018-02-24,170313103,44201,0.021,,,,
422,2018-02-24,170314002,44201,0.03,,,,
423,2018-02-24,170314201,44201,0.024,,,,
424,2018-02-25,170310001,44201,0.043,,,,
425,2018-02-25,170310022,81102,,,,,9.0
426,2018-02-25,170310076,44201,0.043,,,,
427,2018-02-25,170311016,81102,,,,,7.0
428,2018-02-25,170311601,44201,0.041,,,,
429,2018-02-25,170313103,44201,0.034,,,,
430,2018-02-25,170314002,44201,0.048,,,,
431,2018-02-25,170314201,44201,0.042,,,,
432,2018-02-26,170310001,44201,0.04,,,,
433,2018-02-26,170310022,81102,,,,,30.0
434,2018-02-26,170310076,44201,0.039,,,,
435,2018-02-26,170311016,81102,,,,,27.0
436,2018-02-26,170311601,44201,0.038,,,,
437,2018-02-26,170313103,44201,0.029,,,,
438,2018-02-26,170314002,44201,0.043,,,,
439,2018-02-26,170314201,44201,0.041,,,,
440,2018-02-27,170310001,44201,0.046,,,,
441,2018-02-27,170310022,81102,,,,,24.0
442,2018-02-27,170310076,44201,0.045,,,,
443,2018-02-27,170311016,81102,,,,,28.0
444,2018-02-27,170311601,44201,0.046,,,,
445,2018-02-27,170313103,44201,0.03,,,,
446,2018-02-27,170314002,44201,0.047,,,,
447,2018-02-27,170314201,44201,0.046,,,,
448,2018-02-28,170310001,44201,0.034,,,,
449,2018-02-28,170310022,81102,,,,,27.0
450,2018-02-28,170310076,44201,0.03,,,,
451,2018-02-28,170311016,81102,,,,,20.0
452,2018-02-28,170311601,44201,0.032,,,,
453,2018-02-28,170313103,44201,0.031,,,,
454,2018-02-28,170314002,44201,0.035,,,,
455,2018-02-28,170314201,44201,0.041,,,,
456,2018-03-01,170310001,44201,0.034,,,,
457,2018-03-01,170310022,81102,,,,,9.0
458,2018-03-01,170310032,44201,0.039,,,,
459,2018-03-01,170310076,44201,0.029,,,,
460,2018-03-01,170311003,44201,0.037,,,,
461,2018-03-01,170311016,81102,,,,,12.0
462,2018-03-01,170311601,44201,0.033,,,,
463,2018-03-01,170313103,44201,0.026,,,,
464,2018-03-01,170314002,44201,0.032,,,,
465,2018-03-01,170314007,44201,0.035,,,,
466,2018-03-01,170314201,44201,0.037,,,,
467,2018-03-01,170317002,44201,0.043,,,,
468,2018-03-02,170310001,44201,0.038,,,,
469,2018-03-02,170310022,81102,,,,,22.0
470,2018-03-02,170310032,44201,0.041,,,,
471,2018-03-02,170310076,44201,0.032,,,,
472,2018-03-02,170311003,44201,0.041,,,,
473,2018-03-02,170311016,81102,,,,,15.0
474,2018-03-02,170311601,44201,0.035,,,,
475,2018-03-02,170313103,44201,0.026,,,,
476,2018-03-02,170314002,44201,0.036,,,,
477,2018-03-02,170314007,44201,0.039,,,,
478,2018-03-02,170314201,44201,0.04,,,,
479,2018-03-02,170317002,44201,0.043,,,,
480,2018-03-03,170310001,44201,0.042,,,,
481,2018-03-03,170310022,81102,,,,,10.0
482,2018-03-03,170310032,44201,0.043,,,,
483,2018-03-03,170310076,44201,0.039,,,,
484,2018-03-03,170311003,44201,0.042,,,,
485,2018-03-03,170311016,81102,,,,,16.0
486,2018-03-03,170311601,44201,0.04,,,,
487,2018-03-03,170313103,44201,0.031,,,,
488,2018-03-03,170314002,44201,0.037,,,,
489,2018-03-03,170314007,44201,0.04,,,,
490,2018-03-03,170314201,44201,0.043,,,,
491,2018-03-03,170317002,44201,0.046,,,,
492,2018-03-04,170310001,44201,0.04,,,,
493,2018-03-04,170310022,81102,,,,,19.0
494,2018-03-04,170310032,44201,0.04,,,,
495,2018-03-04,170310076,44201,0.036,,,,
496,2018-03-04,170311003,44201,0.038,,,,
497,2018-03-04,170311016,81102,,,,,16.0
498,2018-03-04,170311601,44201,0.039,,,,
499,2018-03-04,170313103,44201,0.028,,,,
500,2018-03-04,170314002,44201,0.034,,,,
501,2018-03-04,170314007,44201,0.037,,,,
502,2018-03-04,170314201,44201,0.041,,,,
503,2018-03-04,170317002,44201,0.046,,,,
504,2018-03-05,170310001,44201,0.032,,,,
505,2018-03-05,170310022,81102,,,,,24.0
506,2018-03-05,170310032,44201,0.033,,,,
507,2018-03-05,170310076,44201,0.026,,,,
508,2018-03-05,170311003,44201,0.03,,,,
509,2018-03-05,170311016,81102,,,,,30.0
510,2018-03-05,170311601,44201,0.033,,,,
511,2018-03-05,170313103,44201,0.021,,,,
512,2018-03-05,170314002,44201,0.028,,,,
513,2018-03-05,170314007,44201,0.031,,,,
514,2018-03-05,170314201,44201,0.034,,,,
515,2018-03-05,170317002,44201,0.039,,,,
516,2018-03-06,170310001,44201,0.03,,,,
517,2018-03-06,170310022,81102,,,,,12.0
518,2018-03-06,170310032,44201,0.031,,,,
519,2018-03-06,170310076,44201,0.027,,,,
520,2018-03-06,170311003,44201,0.033,,,,
521,2018-03-06,170311016,81102,,,,,14.0
522,2018-03-06,170311601,44201,0.03,,,,
523,2018-03-06,170313103,44201,0.024,,,,
524,2018-03-06,170314002,44201,0.034,,,,
525,2018-03-06,170314007,44201,0.03,,,,
526,2018-03-06,170314201,44201,0.033,,,,
527,2018-03-06,170317002,44201,0.037,,,,
528,2018-03-07,170310001,44201,0.04,,,,
529,2018-03-07,170310022,81102,,,,,12.0
530,2018-03-07,170310032,44201,0.036,,,,
531,2018-03-07,170310076,44201,0.037,,,,
532,2018-03-07,170311003,44201,0.04,,,,
533,2018-03-07,170311016,81102,,,,,13.0
534,2018-03-07,170311601,44201,0.038,,,,
535,2018-03-07,170313103,44201,0.028,,,,
536,2018-03-07,170314002,44201,0.04,,,,
537,2018-03-07,170314007,44201,0.037,,,,
538,2018-03-07,170314201,42101,,0.3,,,
539,2018-03-07,170317002,44201,0.042,,,,
540,2018-03-08,170310001,44201,0.039,,,,
541,2018-03-08,170310022,81102,,,,,20.0
542,2018-03-08,170310032,44201,0.035,,,,
543,2018-03-08,170310076,44201,0.037,,,,
544,2018-03-08,170311003,44201,0.039,,,,
545,2018-03-08,170311016,81102,,,,,15.0
546,2018-03-08,170311601,44201,0.038,,,,
547,2018-03-08,170313103,44201,0.028,,,,
548,2018-03-08,170314002,44201,0.04,,,,
549,2018-03-08,170314007,44201,0.034,,,,
550,2018-03-08,170314201,44201,0.038,,,,
551,2018-03-08,170317002,44201,0.041,,,,
552,2018-03-09,170310001,44201,0.039,,,,
553,2018-03-09,170310022,81102,,,,,19.0
554,2018-03-09,170310032,44201,0.044,,,,
555,2018-03-09,170310076,44201,0.037,,,,
556,2018-03-09,170311003,44201,0.041,,,,
557,2018-03-09,170311016,81102,,,,,20.0
558,2018-03-09,170311601,44201,0.039,,,,
559,2018-03-09,170313103,44201,0.034,,,,
560,2018-03-09,170314002,44201,0.038,,,,
561,2018-03-09,170314007,44201,0.039,,,,
562,2018-03-09,170314201,44201,0.044,,,,
563,2018-03-10,170310001,44201,0.047,,,,
564,2018-03-10,170310022,81102,,,,,16.0
565,2018-03-10,170310032,44201,0.049,,,,
566,2018-03-10,170310076,44201,0.047,,,,
567,2018-03-10,170311003,44201,0.047,,,,
568,2018-03-10,170311016,81102,,,,,20.0
569,2018-03-10,170311601,44201,0.043,,,,
570,2018-03-10,170313103,44201,0.042,,,,
571,2018-03-10,170314002,44201,0.045,,,,
572,2018-03-10,170314007,44201,0.045,,,,
573,2018-03-10,170314201,44201,0.05,,,,
574,2018-03-10,170317002,44201,0.052,,,,
575,2018-03-11,170310001,44201,0.047,,,,
576,2018-03-11,170310022,81102,,,,,9.0
577,2018-03-11,170310032,44201,0.045,,,,
578,2018-03-11,170310076,44201,0.044,,,,
579,2018-03-11,170311003,44201,0.045,,,,
580,2018-03-11,170311016,81102,,,,,9.0
581,2018-03-11,170311601,44201,0.043,,,,
582,2018-03-11,170313103,44201,0.044,,,,
583,2018-03-11,170314002,44201,0.044,,,,
584,2018-03-11,170314007,44201,0.042,,,,
585,2018-03-11,170314201,44201,0.046,,,,
586,2018-03-11,170317002,44201,0.047,,,,
587,2018-03-12,170310001,44201,0.044,,,,
588,2018-03-12,170310022,81102,,,,,21.0
589,2018-03-12,170310032,44201,0.048,,,,
590,2018-03-12,170310076,44201,0.04,,,,
591,2018-03-12,170311003,44201,0.044,,,,
592,2018-03-12,170311016,81102,,,,,20.0
593,2018-03-12,170311601,44201,0.044,,,,
594,2018-03-12,170313103,44201,0.038,,,,
595,2018-03-12,170314002,44201,0.041,,,,
596,2018-03-12,170314007,44201,0.044,,,,
597,2018-03-12,170314201,44201,0.035,,,,
598,2018-03-12,170317002,44201,0.05,,,,
599,2018-03-13,170310001,44201,0.041,,,,
600,2018-03-13,170310022,81102,,,,,17.0
601,2018-03-13,170310032,44201,0.044,,,,
602,2018-03-13,170310076,44201,0.037,,,,
603,2018-03-13,170311003,44201,0.041,,,,
604,2018-03-13,170311016,81102,,,,,15.0
605,2018-03-13,170311601,44201,0.035,,,,
606,2018-03-13,170313103,42602,,,,37.8,
607,2018-03-13,170314002,44201,0.041,,,,
608,2018-03-13,170314007,44201,0.042,,,,
609,2018-03-13,170314201,44201,0.033,,,,
610,2018-03-13,170317002,44201,0.046,,,,
611,2018-03-14,170310001,44201,0.042,,,,
612,2018-03-14,170310022,81102,,,,,61.0
613,2018-03-14,170310032,44201,0.04,,,,
614,2018-03-14,170310076,44201,0.041,,,,
615,2018-03-14,170311003,44201,0.041,,,,
616,2018-03-14,170311016,81102,,,,,25.0
617,2018-03-14,170311601,44201,0.041,,,,
618,2018-03-14,170313103,42602,,,,39.1,
619,2018-03-14,170314002,44201,0.045,,,,
620,2018-03-14,170314007,44201,0.043,,,,
621,2018-03-14,170314201,44201,0.034,,,,
622,2018-03-14,170317002,44201,0.044,,,,
623,2018-03-15,170310001,44201,0.048,,,,
624,2018-03-15,170310022,81102,,,,,16.0
625,2018-03-15,170310032,44201,0.046,,,,
626,2018-03-15,170310076,44201,0.045,,,,
627,2018-03-15,170311003,44201,0.047,,,,
628,2018-03-15,170311016,81102,,,,,22.0
629,2018-03-15,170311601,44201,0.044,,,,
630,2018-03-15,170313103,44201,0.039,,,,
631,2018-03-15,170314002,44201,0.042,,,,
632,2018-03-15,170314007,44201,0.046,,,,
633,2018-03-15,170314201,44201,0.036,,,,
634,2018-03-15,170317002,44201,0.051,,,,
635,2018-03-16,170310001,44201,0.043,,,,
636,2018-03-16,170310022,81102,,,,,8.0
637,2018-03-16,170310032,44201,0.042,,,,
638,2018-03-16,170310076,44201,0.039,,,,
639,2018-03-16,170311003,44201,0.036,,,,
640,2018-03-16,170311016,81102,,,,,12.0
641,2018-03-16,170311601,44201,0.038,,,,
642,2018-03-16,170313103,44201,0.032,,,,
643,2018-03-16,170314002,44201,0.038,,,,
644,2018-03-16,170314007,44201,0.04,,,,
645,2018-03-16,170314201,44201,0.031,,,,
646,2018-03-16,170317002,44201,0.045,,,,
647,2018-03-17,170310001,44201,0.042,,,,
648,2018-03-17,170310022,81102,,,,,16.0
649,2018-03-17,170310032,44201,0.045,,,,
650,2018-03-17,170310076,44201,0.04,,,,
651,2018-03-17,170311003,44201,0.045,,,,
652,2018-03-17,170311016,81102,,,,,16.0
653,2018-03-17,170311601,44201,0.036,,,,
654,2018-03-17,170313103,44201,0.041,,,,
655,2018-03-17,170314002,44201,0.042,,,,
656,2018-03-17,170314007,44201,0.044,,,,
657,2018-03-17,170314201,44201,0.036,,,,
658,2018-03-17,170317002,44201,0.048,,,,
659,2018-03-18,170310001,44201,0.047,,,,
660,2018-03-18,170310022,81102,,,,,35.0
661,2018-03-18,170310032,44201,0.043,,,,
662,2018-03-18,170310076,44201,0.044,,,,
663,2018-03-18,170311003,44201,0.044,,,,
664,2018-03-18,170311016,81102,,,,,31.0
665,2018-03-18,170311601,44201,0.045,,,,
666,2018-03-18,170313103,44201,0.043,,,,
667,2018-03-18,170314002,44201,0.044,,,,
668,2018-03-18,170314007,44201,0.047,,,,
669,2018-03-18,170314201,44201,0.034,,,,
670,2018-03-18,170317002,44201,0.046,,,,
671,2018-03-19,170310001,44201,0.045,,,,
672,2018-03-19,170310022,81102,,,,,13.0
673,2018-03-19,170310032,44201,0.045,,,,
674,2018-03-19,170310076,44201,0.041,,,,
675,2018-03-19,170311016,81102,,,,,20.0
676,2018-03-19,170311601,44201,0.042,,,,
677,2018-03-19,170313103,44201,0.042,,,,
678,2018-03-19,170314002,44201,0.042,,,,
679,2018-03-19,170314007,44201,0.044,,,,
680,2018-03-19,170314201,44201,0.035,,,,
681,2018-03-19,170317002,44201,0.049,,,,
682,2018-03-20,170310001,44201,0.042,,,,
683,2018-03-20,170310022,81102,,,,,11.0
684,2018-03-20,170310032,44201,0.042,,,,
685,2018-03-20,170310076,44201,0.039,,,,
686,2018-03-20,170311016,81102,,,,,10.0
687,2018-03-20,170311601,42401,,,1.4,,
688,2018-03-20,170313103,44201,0.037,,,,
689,2018-03-20,170314002,44201,0.042,,,,
690,2018-03-20,170314007,44201,0.041,,,,
691,2018-03-20,170314201,44201,0.04,,,,
692,2018-03-20,170317002,44201,0.045,,,,
693,2018-03-21,170310001,44201,0.043,,,,
694,2018-03-21,170310022,81102,,,,,9.0
695,2018-03-21,170310032,44201,0.045,,,,
696,2018-03-21,170310076,44201,0.04,,,,
697,2018-03-21,170311003,44201,0.042,,,,
698,2018-03-21,170311016,81102,,,,,7.0
699,2018-03-21,170311601,44201,0.04,,,,
700,2018-03-21,170313103,44201,0.04,,,,
701,2018-03-21,170314002,44201,0.021,,,,
702,2018-03-21,170314007,44201,0.043,,,,
703,2018-03-21,170314201,44201,0.045,,,,
704,2018-03-21,170317002,44201,0.047,,,,
705,2018-03-22,170310001,44201,0.043,,,,
706,2018-03-22,170310022,81102,,,,,21.0
707,2018-03-22,170310032,44201,0.048,,,,
708,2018-03-22,170310076,44201,0.039,,,,
709,2018-03-22,170311003,44201,0.042,,,,
710,2018-03-22,170311016,81102,,,,,18.0
711,2018-03-22,170311601,44201,0.043,,,,
712,2018-03-22,170313103,44201,0.035,,,,
713,2018-03-22,170314007,44201,0.044,,,,
714,2018-03-22,170314201,44201,0.045,,,,
715,2018-03-22,170317002,44201,0.05,,,,
716,2018-03-23,170310001,44201,0.047,,,,
717,2018-03-23,170310022,81102,,,,,6.0
718,2018-03-23,170310032,44201,0.045,,,,
719,2018-03-23,170310076,44201,0.044,,,,
720,2018-03-23,170311003,44201,0.044,,,,
721,2018-03-23,170311016,81102,,,,,13.0
722,2018-03-23,170311601,44201,0.041,,,,
723,2018-03-23,170313103,44201,0.04,,,,
724,2018-03-23,170314002,42602,,,,62.0,
725,2018-03-23,170314007,44201,0.044,,,,
726,2018-03-23,170314201,44201,0.046,,,,
727,2018-03-23,170317002,44201,0.049,,,,
728,2018-03-24,170310001,44201,0.042,,,,
729,2018-03-24,170310032,44201,0.043,,,,
730,2018-03-24,170310076,44201,0.04,,,,
731,2018-03-24,170311003,44201,0.043,,,,
732,2018-03-24,170311016,81102,,,,,23.0
733,2018-03-24,170311601,44201,0.038,,,,
734,2018-03-24,170313103,44201,0.041,,,,
735,2018-03-24,170314002,44201,0.039,,,,
736,2018-03-24,170314007,44201,0.042,,,,
737,2018-03-24,170314201,44201,0.044,,,,
738,2018-03-24,170317002,44201,0.047,,,,
739,2018-03-25,170310001,44201,0.044,,,,
740,2018-03-25,170310032,44201,0.046,,,,
741,2018-03-25,170310076,44201,0.042,,,,
742,2018-03-25,170311003,44201,0.045,,,,
743,2018-03-25,170311016,81102,,,,,9.0
744,2018-03-25,170311601,44201,0.039,,,,
745,2018-03-25,170313103,44201,0.042,,,,
746,2018-03-25,170314002,44201,0.042,,,,
747,2018-03-25,170314007,44201,0.044,,,,
748,2018-03-25,170314201,44201,0.046,,,,
749,2018-03-25,170317002,44201,0.05,,,,
750,2018-03-26,170310001,44201,0.037,,,,
751,2018-03-26,170310032,44201,0.035,,,,
752,2018-03-26,170310076,44201,0.031,,,,
753,2018-03-26,170311003,44201,0.029,,,,
