"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"03/27/2018","AQS","170317002","1","0.033","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.033"
"03/28/2018","AQS","170317002","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.039"
"03/29/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"03/30/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"03/31/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"04/01/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"04/02/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"04/03/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"04/04/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"04/05/2018","AQS","170317002","1","0.035","ppm","32","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.035"
"04/06/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"04/07/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"04/08/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
"04/09/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
"04/10/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"04/11/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"04/12/2018","AQS","170317002","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.048"
"04/13/2018","AQS","170317002","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.044"
"04/14/2018","AQS","170317002","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.045"
"04/15/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"04/16/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"04/17/2018","AQS","170317002","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.051"
"04/18/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"04/19/2018","AQS","170317002","1","0.058","ppm","61","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.058"
"04/20/2018","AQS","170317002","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.05"
"04/21/2018","AQS","170317002","1","0.056","ppm","54","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.056"
"04/22/2018","AQS","170317002","1","0.064","ppm","80","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.064"
"04/23/2018","AQS","170317002","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.062"
"04/24/2018","AQS","170317002","1","0.061","ppm","71","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.061"
"04/25/2018","AQS","170317002","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.04"
"04/26/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"04/27/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"04/28/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"04/29/2018","AQS","170317002","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.051"
"04/30/2018","AQS","170317002","1","0.059","ppm","64","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.059"
"05/01/2018","AQS","170317002","1","0.067","ppm","90","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.067"
"05/02/2018","AQS","170317002","1","0.057","ppm","58","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.057"
"05/03/2018","AQS","170317002","1","0.033","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.033"
"05/04/2018","AQS","170317002","1","0.059","ppm","64","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.059"
"05/05/2018","AQS","170317002","1","0.073","ppm","108","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.073"
"05/06/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
"05/07/2018","AQS","170317002","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.052"
"05/08/2018","AQS","170317002","1","0.077","ppm","122","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.077"
"05/09/2018","AQS","170317002","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.062"
"05/10/2018","AQS","170317002","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.04"
"05/11/2018","AQS","170317002","1","0.034","ppm","31","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.034"
"05/12/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"05/13/2018","AQS","170317002","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.04"
"05/14/2018","AQS","170317002","1","0.055","ppm","51","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.055"
"05/15/2018","AQS","170317002","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.053"
"05/16/2018","AQS","170317002","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.051"
"05/17/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"05/18/2018","AQS","170317002","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.05"
"05/19/2018","AQS","170317002","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.044"
"05/20/2018","AQS","170317002","1","0.036","ppm","33","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.036"
"05/21/2018","AQS","170317002","1","0.032","ppm","30","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.032"
"05/22/2018","AQS","170317002","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.045"
"05/23/2018","AQS","170317002","1","0.058","ppm","61","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.058"
"05/24/2018","AQS","170317002","1","0.077","ppm","122","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.077"
"05/25/2018","AQS","170317002","1","0.092","ppm","166","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.092"
"05/26/2018","AQS","170317002","1","0.08","ppm","133","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.08"
"05/27/2018","AQS","170317002","1","0.096","ppm","177","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.096"
"05/28/2018","AQS","170317002","1","0.077","ppm","122","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.077"
"05/29/2018","AQS","170317002","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.062"
"05/30/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
"05/31/2018","AQS","170317002","1","0.069","ppm","97","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.069"
"06/01/2018","AQS","170317002","1","0.028","ppm","26","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.028"
"06/02/2018","AQS","170317002","1","0.031","ppm","29","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.031"
"06/03/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"06/04/2018","AQS","170317002","1","0.058","ppm","61","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.058"
"06/05/2018","AQS","170317002","1","0.031","ppm","29","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.031"
"06/06/2018","AQS","170317002","1","0.053","ppm","49","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.053"
"06/07/2018","AQS","170317002","1","0.063","ppm","77","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.063"
"06/08/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"06/09/2018","AQS","170317002","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.044"
"06/10/2018","AQS","170317002","1","0.036","ppm","33","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.036"
"06/11/2018","AQS","170317002","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.048"
"06/12/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"06/13/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
"06/14/2018","AQS","170317002","1","0.062","ppm","74","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.062"
"06/15/2018","AQS","170317002","1","0.076","ppm","119","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.076"
"06/16/2018","AQS","170317002","1","0.07","ppm","100","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.07"
"06/17/2018","AQS","170317002","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.052"
"06/18/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"06/19/2018","AQS","170317002","1","0.028","ppm","26","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.028"
"06/20/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"06/21/2018","AQS","170317002","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.047"
"06/22/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"06/23/2018","AQS","170317002","1","0.054","ppm","50","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.054"
